0.10313306	0.038561184	0.007452175	0.04191757	-0.028320033	-0.04659394	0.05990839	-0.015089168	0.02213725	0.06785842	-0.030038403	-0.005842521	0.04050866	-0.03926574	-0.07323552	0.023135968	0.009910034	0.09860507	-0.06701848	0.003263742	-0.022884404	-0.086699575	-0.117263705	-0.024457047	-0.009329024	0.05784889	0.0034651123	0.015595015	0.00033128026	0.071737535	0.031238686	0.054486644
-0.06844175	-0.06789112	-0.02993393	-0.042045377	0.061170027	-0.010089469	0.014808857	-0.051935762	0.008131213	0.019152192	0.0220209	0.03152473	0.0003070734	0.021992479	0.010913922	-0.058767196	-0.060125995	0.0588097	0.0032537826	0.03199422	0.005264393	-0.13411464	-0.11616848	-0.0037285395	-0.022742102	0.0064073023	0.04808769	0.06452557	0.037279394	-0.031201212	-0.07809399	-0.034801327
-0.052033998	-0.036703195	-0.0511753	-0.09219474	0.095727526	-0.034833524	-0.042235233	-0.09017159	-0.09918439	0.075389825	0.19808802	-0.049347397	-0.059225027	0.08651429	-0.13379633	-0.07067684	-0.10057072	-0.054350395	-0.024067339	-0.089491576	-0.10120584	-0.03117651	-0.13898328	-0.037148155	-0.13319038	-0.06408774	0.13673294	0.17238429	0.11619433	-0.06100036	-0.03627986	-0.0867216
-0.038051214	0.007246994	-0.00042320794	-0.030260492	0.016425082	-0.0511454	-0.056718268	-0.00789564	0.013841328	-0.03380901	-0.013045835	0.010470579	0.002344464	0.037133623	-0.07310371	-0.0035147625	-0.038959168	0.10401935	0.0733481	-0.091848165	-0.06541326	-0.022710163	0.0017845785	-0.03906373	-0.0503852	-0.0151358545	0.0125417765	0.0028011426	0.005576706	0.002799333	0.016785188	0.028005786
0.037669316	-0.06766265	-0.020292925	-0.06285291	-0.029985473	-0.059267413	-0.013560092	0.015479365	0.07824544	-0.07949507	-0.0047062514	0.0362067	-0.011319281	0.0009966791	0.010767523	0.04148116	-0.018960357	0.11376901	0.040762443	0.080248535	-0.100564785	0.017829768	-0.15334643	-0.0054474664	0.009407322	-0.035793852	0.05071106	0.02264461	0.14123388	-0.04392735	0.010558024	-0.040572703
-0.056967318	0.027471926	0.04610176	0.006100767	-0.0416441	0.005402606	0.0014997502	0.0071715834	0.028706664	0.039412417	-0.028619852	0.023994565	0.022589728	-0.007930644	-0.025640754	-0.0203988	-0.04128594	0.05543035	-0.0553298	0.0021081574	-0.011482639	-0.11683172	-0.13504696	0.019686768	-0.028526668	0.049727038	0.07810535	0.04578033	-0.06731925	0.036153197	-0.07108656	0.010264238
-0.07607463	-0.057517983	-0.023994375	0.0636131	0.0335034	-0.11124919	-0.06260172	0.04008322	0.10098595	0.013531789	-0.0066353315	-0.12510128	-0.03274921	-0.07065065	-0.03438304	-0.12935077	-0.04479219	0.030056512	0.09601739	-0.06138568	0.048857093	-0.09868427	-0.021593219	-0.10687781	0.01825236	-0.09725962	0.08538498	0.039711118	0.045986213	-0.1285937	-0.1698387	-0.12466554
-0.14400476	-0.035267435	-0.012827705	-0.098819286	0.066112146	0.0066340948	-0.053712595	0.008360197	-0.08493186	-0.044702273	-0.022614647	-0.055244	-0.051943313	0.0392821	-0.030356845	-0.020454105	-0.005807844	-0.0039816983	-0.082276925	0.12445643	-0.16929866	-0.14232704	-0.14944617	0.07792413	-0.06413382	0.0557647	0.17183244	-0.05857699	0.023278324	-0.03723146	0.021713773	0.019585054
0.034904443	0.07437655	0.021259075	-0.03903018	0.016854877	0.04229238	0.064681746	-0.005751873	-0.0048945057	0.016171256	0.00027532683	-0.046835836	-0.08604107	-0.033955645	-0.08309356	-0.050681364	0.010931214	0.09758799	-0.008433907	-0.013229162	0.056403615	-0.09329179	-0.1739021	-0.058029488	0.06427257	-0.03436578	-0.04295859	-0.021299494	-0.0090774605	0.020882651	0.025167735	-0.035635453
0.009772002	-0.075692676	-0.015829578	-0.06018177	0.025953826	-0.086403064	-0.052235313	-0.10118076	0.098624006	0.0488147	0.049791243	-0.14785625	0.04209079	-0.03531242	-0.10703307	-0.098608375	-0.12550554	-0.02103564	-0.009728345	-0.0523575	0.0015875079	0.0054412824	-0.04540223	-0.08126608	-0.12690999	-0.06816517	0.014935791	0.008150032	0.11072212	-0.041978937	-0.033499043	-0.103541166
-0.044029173	-0.047273617	-0.09452326	-0.015304975	0.06459849	0.036469087	-0.0022845352	-0.0030514917	-0.06680717	-0.050668947	0.13315962	-0.04350869	-0.09369688	0.05735098	-0.066686034	-0.04517934	-0.012740167	0.051705092	-0.03228428	-0.024051668	-0.11041041	0.010900008	-0.17219394	0.040203646	-0.00019061018	-0.053297114	0.03425629	0.086654566	0.017708682	-0.031763654	-0.087669194	-0.037247684
0.04431357	0.10235749	0.11395556	-0.046789158	0.034864154	0.006872821	-0.02459981	-0.04419741	-0.005718727	0.125217	0.10621585	0.02287803	0.08278465	0.011577667	-0.057256427	-0.03268082	0.109972626	0.012648458	0.0333809	-0.119328745	0.039036322	0.064169645	0.07519443	-0.058939558	-0.01259393	0.04137992	0.04671128	0.0759105	0.07132816	-0.011031121	0.037302498	0.041077834
0.054910406	0.05121454	0.03891772	-0.11524228	0.005144967	0.05129954	0.02925749	-0.007820315	0.0071775583	-0.03243907	0.09246824	-0.0012382811	-0.006758668	0.017396733	-0.05036179	0.007818092	0.040495805	0.15251595	-0.052147698	-0.082117416	0.009389179	-0.007005582	-0.17455532	0.028561367	0.016976973	0.0040056095	-0.017764034	0.06965167	0.03158527	0.06947338	-0.031132678	-0.03673979
0.037400395	0.12944362	0.14932169	-0.0180334	0.034317248	0.07414021	0.050910447	-0.029344972	0.068196386	-0.101250574	-0.048162542	0.07774861	0.036648095	-0.009105958	-0.017657055	0.08710388	0.018597161	0.112624936	-0.06627236	0.091169365	-0.04983565	-0.010587392	0.08272638	0.07254426	0.008255868	0.07317609	0.107557856	-0.070858985	0.1548569	-0.16169612	0.09601012	0.03888972
-0.012791957	-0.03216163	-0.06557575	0.020607583	-0.06574246	-0.05730457	0.008363803	0.007954153	-0.034547646	-0.0010871927	-0.06501333	-0.053536646	0.058774002	0.011201197	0.08331429	-0.08428708	-0.06974598	0.09327591	0.024920264	0.09765585	-0.14360367	-0.119581595	-0.20931014	-0.06457788	-0.060350362	-0.025571896	0.050853886	-0.009390928	-0.041422445	0.018936336	-0.059915487	-0.053996492
0.023973212	-0.022870746	-0.019283557	0.028374989	0.03594024	0.04818467	0.00827446	0.06689447	-0.00060318166	-0.018419046	-0.039812714	-0.01649526	-0.033043582	0.050158534	-0.10925509	0.02374209	0.00026608704	-0.035795126	-0.042750217	0.110167995	-0.16451463	-0.036419634	-0.20283724	0.073995024	-0.036689386	-0.031324904	-0.03275683	0.016292552	0.18345097	-0.042628776	-0.06475635	0.024069535
0.008153113	-0.04006405	0.01065028	-0.1308418	0.09651031	-0.033704463	-0.052010667	-0.03962856	-0.00039057934	-0.027386848	0.08144481	-0.020948237	0.09268655	0.03989582	-0.017121118	-0.05412288	-0.045225013	0.09861329	-0.0960324	0.02257226	-0.03456598	0.016664853	-0.06622575	0.012816862	-0.101576895	0.036494542	0.1583418	0.058151454	0.022310423	-0.024542874	-0.018841954	-0.033937857
0.014579743	-0.04639322	0.04753053	-0.0077872397	0.020371066	0.030414369	-0.0027528845	-0.0154175935	0.025297735	0.03277017	0.057460643	-0.0030400483	-0.024306126	0.019657405	-0.017564638	0.044795517	0.01739846	-0.011357825	0.012062073	0.0062037352	-0.08820665	0.0019696848	-0.18980514	0.029697098	-0.021455871	0.00631414	0.043134645	0.0024622076	0.0978825	0.040504068	0.03509481	0.050197694
0.021655101	-0.0874444	0.1025638	-0.1839391	0.08718746	-0.04811435	-0.046591006	-0.02007994	0.15087765	-0.0126658715	-0.015812527	-0.08033994	-0.051080823	0.052326098	-0.36551195	0.0035780733	-0.061537564	0.13110693	-0.07342586	0.08014219	-0.08209969	0.00033593207	0.11381551	-0.039681755	0.069811046	-0.06818165	-0.12220726	-0.11112893	0.21262643	0.025725987	-0.039513044	-0.026806723
0.06476517	0.04145068	-0.03993693	0.02883901	0.041258864	0.0020715059	0.047747623	-0.013299433	-0.025747169	0.10656419	0.14855486	-0.027357558	-0.03323429	-0.04891784	-0.21219292	-0.0025354312	0.014288252	-0.0032331906	0.009234194	0.07939268	-0.07981803	-0.022808114	-0.059615012	0.010277154	-0.022753317	-0.0075845956	0.12818815	-0.023971068	0.18894516	-0.0047114454	0.02490629	0.021409674
0.05256806	0.071904466	0.019409683	-0.08931137	-0.03843089	-0.034209177	-0.03709278	-0.09842267	0.026126156	0.07009462	0.05428009	-0.0017030182	0.011692503	0.01942714	-0.103555165	0.004828292	-0.04649835	0.09016275	-0.10800684	-0.012856253	-0.008942913	-0.07650604	-0.032208532	0.04401018	-0.07389359	0.024659442	-0.071837485	-0.019641947	0.004409179	-0.075983435	0.04488507	-0.013299229
0.10606354	0.10389823	-0.05934673	0.10494094	-0.095773764	0.077650115	0.052522957	0.028269725	0.013084589	0.028040113	-0.08032162	0.087731495	-0.018257054	-0.016889129	0.19074614	0.08892513	0.13812803	0.028972724	-0.11216075	-0.091501616	-0.03665075	-0.12863292	-0.18761364	-0.019255998	0.048160575	0.13800609	0.01402979	-0.119785696	-0.06447563	0.012901819	-0.009256087	0.06100619
-0.12990509	-0.18480337	-0.14289244	-0.08901835	0.07949602	-0.052024152	-0.017269759	-0.018262263	-0.0962932	0.017646762	0.012643694	-0.13342594	-0.14226887	0.16089576	-0.08988773	-0.1673969	-0.027911229	-0.062179293	0.048043404	-0.123084895	0.04749852	-0.10461902	-0.19982837	-0.12571429	-0.020162523	-0.09418193	-0.10772374	0.08203562	-0.084551066	0.07617104	-0.11042863	-0.1285294
0.07556374	0.091341674	0.068411745	0.0024826664	-0.085028976	0.17822199	0.20580369	0.08361539	-0.06058078	0.004161755	-0.056368787	0.102137424	0.015909843	-0.06979902	0.04035932	0.06492522	0.13460901	0.121873945	-0.14794727	-0.010237812	-0.0026439312	-0.058557644	-0.13968378	0.08325931	0.18638413	0.07619522	-0.07387903	-0.0123428665	-0.17119099	0.122594915	0.07307483	0.102989756
-0.04140801	0.027551005	-0.058434065	0.10070335	-0.068659715	0.09951193	0.061028354	0.015815971	-0.036219526	-0.068012044	-0.036380153	0.08822301	-0.064266615	-0.0135153625	0.052576277	0.039889205	0.041715693	-0.06856459	0.030664165	0.020917017	-0.18749034	-0.12516129	-0.18011674	0.054457024	-0.03025675	0.11034811	0.09836863	-0.07725139	0.038030744	-0.13166672	-0.008518618	0.1060892
0.048000533	-0.033026446	-0.06408949	-0.086841084	-0.040191095	-0.027063372	-0.11575694	0.020318117	-0.03886115	-0.092921235	-0.08357057	-0.026695788	-0.020366328	0.024702044	-0.033606235	-0.05634348	-0.07319987	-0.017113842	-0.047656037	0.08905179	-0.14680406	-0.119846314	-0.34894645	0.012005751	-0.021022785	-0.062997386	0.053105526	0.031978577	-0.015229516	-0.016453087	0.016288446	-0.03957862
-0.023271613	-0.10149935	-0.030825488	-0.001783914	0.030379174	0.00692451	-0.013503323	-0.07108249	-0.06025536	-0.11390474	0.0001933585	0.0342892	0.03228511	-0.017830022	0.041090403	-0.052784584	-0.03461402	-0.062382374	0.015010588	0.01052433	-0.14572358	-0.003003621	-0.26092288	-0.008082989	-0.04172364	0.024363652	0.08708556	0.076857716	0.09812328	0.024035819	-0.059564568	-0.026876245
-0.05223356	0.01016523	0.0025852907	0.11411022	-0.11031364	0.04279514	0.030539772	0.0374904	0.088700056	-0.06388646	-0.05584063	0.07841236	-0.0027239856	-0.03357669	0.104870416	0.026253408	0.021577	0.11938309	0.0011808482	-0.07162944	-0.10431175	-0.080133855	-0.054966483	0.025987325	0.058499306	0.06594531	0.065213576	-0.006229981	0.071801886	0.053257737	-0.006991593	0.094400935
0.04395801	0.028930297	0.06666572	-0.02596413	0.07061545	0.082353584	-0.050312486	-0.00066496443	-0.0054096896	0.028623074	0.0205144	0.011093105	0.037118446	-0.0089562535	-0.0033069276	0.057896648	0.023030661	0.084844455	-0.06464628	-0.039017305	-0.012101871	0.032949183	-0.14275935	0.0065927864	-0.012789487	-0.005915042	-0.015907824	0.04187059	0.023094332	0.01758978	0.06994812	0.01730782
-0.032529317	-0.007233994	0.056158792	-0.06037464	0.033043355	0.045407474	-0.04464857	0.015376078	0.0037563066	0.027110126	0.036704358	0.038645957	-0.039068703	-0.017781053	-0.08547923	-0.026071692	0.017967401	-0.06485139	-0.081554204	0.040526018	-0.014065207	-0.035497908	-0.17171578	0.01744848	-0.03125831	0.021153718	-0.032023262	-0.010466418	0.05853752	-0.07419125	-0.046105515	-0.03163987
0.047794826	0.03207237	0.077896714	-0.16498573	-0.0044531925	-0.0075222244	0.05151157	-0.017742896	0.024458522	0.06989009	-0.083404146	-0.069212526	0.057254266	-0.025440387	-0.10259644	-0.022947146	0.056433544	0.17065267	-0.026167335	0.05511264	0.14381786	-0.13246892	0.046183612	-0.014364487	0.062564775	0.010916427	-0.06491887	0.04207944	-0.15117392	-0.04350189	0.06600457	0.03548098
-0.043277275	-0.01277556	-0.045817986	0.09832568	-0.051971313	0.056296438	0.088133805	-0.08839924	0.0340427	0.07653654	0.06244137	0.07775877	0.0059406916	0.002325639	0.108331546	0.03556271	0.074575365	0.06438707	0.0007023972	-0.09721824	-0.038366713	-0.037966292	-0.15438794	0.02415814	0.08909654	0.076417096	-0.08955071	0.03265926	-0.06011418	0.087090224	0.051835172	0.03059574
-0.075287655	0.01690106	-0.042886846	-0.040021956	0.060482573	-0.0339918	-0.0404284	-0.04506671	-0.034087945	0.106953055	0.07464906	-0.04861333	-0.013357261	0.026541773	-0.036979787	0.04167499	-0.017844396	-0.08593122	-0.03361116	-0.078917414	-0.067361385	-0.099625014	-0.03198364	-0.025510823	-0.10263605	0.017229684	0.05191295	-0.026181087	0.026163835	-0.105516404	0.0039816177	-0.0010475577
-0.0073296847	-0.025695689	-0.065418854	0.05402331	0.0029403556	0.07424779	0.16406661	0.0051067695	-0.03338721	-0.0045129703	0.0063102096	0.01472007	-0.03239155	0.054287836	0.08194817	0.017126674	0.057393834	0.018410731	0.05770608	0.069318354	-0.07652596	-0.13682	-0.14580056	-0.044923406	0.10703082	0.06451158	-0.08217693	-0.033714544	-0.020066533	0.22299007	-0.070934325	0.0612785
